tree_id	block_id	created_at	tree_dbh	stump_diam	curb_loc	status	health	spc_latin	spc_common	steward	guards	sidewalk	user_type	problems	root_stone	root_grate	root_other	trunk_wire	trnk_light	trnk_other	brch_light	brch_shoe	brch_other	address	postcode	zip_city	community board	borocode	borough	cncldist	st_assem	st_senate	nta	nta_name	boro_ct	state	latitude	longitude	x_sp	y_sp	council district	census tract	bin	bbl
163280	107629	2015-08-20T00:00:00.000	15	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	Volunteer	RootOther	No	No	Yes	No	No	No	No	No	No	1500 2 AVENUE	10075	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1013400	New York	40.77277225	-73.9553271	996623.4172	220821.7208	5	134	1045234	1014530001
190420	106099	2015-08-30T00:00:00.000	13	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	8 COLUMBUS AVENUE	10023	New York	107	1	Manhattan	3	67	27	MN14	Lincoln Square	1014500	New York	40.76996266	-73.98475372	988473.066	219795.3052	3	145	1076229	1011310031
190154	300780	2015-08-30T00:00:00.000	10	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	Helpful	NoDamage	Volunteer	WiresRope,TrunkLights,BranchLights	No	No	No	Yes	Yes	No	Yes	No	No	30-010 BROADWAY	11106	Astoria	401	4	Queens	22	36	12	QN70	Astoria	4005900	New York	40.76206839	-73.92575935	1004816.342	216927.5081	22	59	4430913	4005870034
191273	105425	2015-08-31T00:00:00.000	8	0	OnCurb	Alive	Fair	Gleditsia triacanthos var. inermis	honeylocust	1or2	Harmful	Damage	Volunteer	BranchOther	No	No	No	No	No	No	No	No	Yes	139 EAST 23 STREET	10010	New York	106	1	Manhattan	2	75	28	MN21	Gramercy	1006800	New York	40.73943979	-73.98436755	988582.0146	208674.8524	2	68	1018042	1008790025
178435	309063	2015-08-26T00:00:00.000	22	0	OnCurb	Alive	Fair	Ginkgo biloba	ginkgo	None	None	Damage	TreesCount Staff	Stones,WiresRope,BranchLights	Yes	No	No	Yes	No	No	Yes	No	No	74-023 87 AVENUE	11421	Woodhaven	409	4	Queens	30	38	12	QN53	Woodhaven	4000400	New York	40.69062557	-73.86702522	1021126.526	190917.946	30	4	4182916	4088990029
180307	338338	2015-08-27T00:00:00.000	3	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	164 BEACH 97 STREET	11693	Far Rockaway	414	4	Queens	32	23	10	QN10	Breezy Point-Belle Harbor-Rockaway Park-Broad Channel	4094201	New York	40.58401171	-73.81814429	1034762.793	152100.0761	32	94201	4303785	4161690124
179475	223106	2015-08-27T00:00:00.000	16	0	OnCurb	Alive	Fair	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	469 7 STREET	11215	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015300	New York	40.66831143	-73.98089638	989549.5845	182760.8524	39	153	3021747	3009950048
189401	223528	2015-08-30T00:00:00.000	20	0	OnCurb	Alive	Fair	Gleditsia triacanthos var. inermis	honeylocust	None	Harmful	Damage	Volunteer	RootOther	No	No	Yes	No	No	No	No	No	No	22 8 AVENUE	11217	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015900	New York	40.67498646	-73.9720122	992013.391	185193.4177	39	159	3024460	3010590046
176850	105341	2015-08-26T00:00:00.000	7	0	OnCurb	Alive	Fair	Ginkgo biloba	ginkgo	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	335 2 AVENUE	10003	New York	106	1	Manhattan	2	74	28	MN21	Gramercy	1006400	New York	40.73570804	-73.98261517	989067.8995	207315.3495	2	64	1019603	1009000027
191197	310448	2015-08-31T00:00:00.000	4	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	108 81 AVENUE	11415	Kew Gardens	409	4	Queens	29	28	15	QN60	Kew Gardens	4077300	New York	40.71266167	-73.83049495	1031241.544	198963.8298	29	773	4080032	4033490063
183942	504242	2015-08-29T00:00:00.000	3	0	OnCurb	Alive	Fair	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	2095 ANTHONY AVENUE	10457	Bronx	205	2	Bronx	15	86	33	BX41	Mount Hope	2038100	New York	40.85392218	-73.9013742	1011533.898	250399.7453	15	23502	2013681	2031560102
178779	229016	2015-08-26T00:00:00.000	7	0	OnCurb	Alive	Poor	Ginkgo biloba	ginkgo	1or2	Helpful	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	403 AVENUE C	11218	Brooklyn	312	3	Brooklyn	39	44	17	BK41	Kensington-Ocean Parkway	3049400	New York	40.64072805	-73.97579406	990967.8114	172711.8108	39	494	3329136	3053560042
189593	223272	2015-08-30T00:00:00.000	20	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	3or4	None	Damage	Volunteer	Stones,RootOther	Yes	No	Yes	No	No	No	No	No	No	23 FISKE PLACE	11215	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015700	New York	40.67179945	-73.97521359	991125.7024	184032.0313	39	157	3024921	3010710001
200590	306674	2015-09-03T00:00:00.000	19	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	69-046 183 STREET	11365	Fresh Meadows	408	4	Queens	24	25	11	QN41	Fresh Meadows-Utopia	4134100	New York	40.73275126	-73.78793925	1043021.438	206308.7607	24	1341	4153605	4071350027
200604	311557	2015-09-03T00:00:00.000	13	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	TreesCount Staff	BranchLights	No	No	No	No	No	No	Yes	No	No	131-010 MAPLE AVENUE	11355	Flushing	407	4	Queens	20	40	16	QN22	Flushing	4084900	New York	40.75395021	-73.83485946	1030003.224	214004.2039	20	849	4115029	4050660644
180266	106095	2015-08-27T00:00:00.000	7	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	43 WEST 61 STREET	10023	New York	107	1	Manhattan	3	67	27	MN14	Lincoln Square	1014500	New York	40.77033272	-73.98369364	988766.6707	219930.1832	3	145	1027366	1011147501
206337	224360	2015-09-06T00:00:00.000	17	0	OnCurb	Alive	Good	Tilia americana	American linden	None	Harmful	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	233 KANE STREET	11201	Brooklyn	306	3	Brooklyn	39	52	26	BK33	Carroll Gardens-Columbia Street-Red Hook	3004500	New York	40.68584614	-73.99547033	985506.258	189148.7038	39	45	3003558	3003127501
206338	224360	2015-09-06T00:00:00.000	15	0	OnCurb	Alive	Good	Tilia americana	American linden	None	Harmful	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	239 KANE STREET	11201	Brooklyn	306	3	Brooklyn	39	52	26	BK33	Carroll Gardens-Columbia Street-Red Hook	3004500	New York	40.68581011	-73.99536155	985536.4262	189135.5778	39	45	3003549	3003120046
190393	107488	2015-08-30T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	Unsure	NoDamage	Volunteer	Stones,BranchLights,BranchOther	Yes	No	No	No	No	No	Yes	No	Yes	209 EAST 72 STREET	10021	New York	108	1	Manhattan	4	76	28	MN31	Lenox Hill-Roosevelt Island	1012600	New York	40.76955939	-73.95993924	995346.4912	219650.5486	4	126	1043965	1014270006
201558	102919	2015-09-04T00:00:00.000	10	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	NYC Parks Staff	Stones	Yes	No	No	No	No	No	No	No	No	77 STANTON STREET	10002	New York	103	1	Manhattan	1	65	26	MN27	Chinatown	1003601	New York	40.72173136	-73.98958224	987137.7039	202222.902	1	3601	1077637	1004160001
205787	106342	2015-09-06T00:00:00.000	10	0	OnCurb	Alive	Fair	Ginkgo biloba	ginkgo	3or4	Harmful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	262 WEST 73 STREET	10023	New York	107	1	Manhattan	6	67	29	MN14	Lincoln Square	1015900	New York	40.78010688	-73.98322688	988895.2768	223491.2634	6	159	1030530	1011640057
205970	301269	2015-09-06T00:00:00.000	6	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	22-012 75 STREET	11370	East Elmhurst	401	4	Queens	22	36	13	QN72	Steinway	4031700	New York	40.7681009	-73.89434096	1013517.292	219134.2868	22	317	4021852	4010060011
179537	323451	2015-08-27T00:00:00.000	13	0	OnCurb	Alive	Fair	Acer rubrum	red maple	1or2	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	195-028 37 AVENUE	11358	Flushing	411	4	Queens	19	26	11	QN48	Auburndale	4113900	New York	40.76280482	-73.78633372	1043439.691	217259.2867	19	1139	4120179	4053210025
196492	210467	2015-09-02T00:00:00.000	37	0	OffsetFromCurb	Alive	Good	Quercus palustris	pin oak	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	2072 STUART STREET	11229	Brooklyn	318	3	Brooklyn	46	59	22	BK44	Madison	3066600	New York	40.60430523	-73.93644715	1001897.279	159447.4873	46	638	3248113	3088160037
179476	223106	2015-08-27T00:00:00.000	9	0	OnCurb	Alive	Good	Quercus palustris	pin oak	None	None	NoDamage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	469 7 STREET	11215	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015300	New York	40.66826409	-73.98079837	989576.7784	182743.6093	39	153	3021747	3009950048
189590	223272	2015-08-30T00:00:00.000	24	0	OnCurb	Alive	Fair	Ginkgo biloba	ginkgo	1or2	None	Damage	Volunteer	Stones,RootOther	Yes	No	Yes	No	No	No	No	No	No	19 FISKE PLACE	11215	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015700	New York	40.67201868	-73.97503084	991176.3739	184111.9166	39	157	3024922	3010710002
191351	347976	2015-08-31T00:00:00.000	3	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	None	NoDamage	Volunteer	BranchLights	No	No	No	No	No	No	Yes	No	No	89-021 69 ROAD	11375	Forest Hills	406	4	Queens	29	28	15	QN17	Forest Hills	4072900	New York	40.71171868	-73.85446422	1024597.169	198608.3236	29	729	4076659	4032060010
208767	107164	2015-09-08T00:00:00.000	11	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Harmful	Damage	Volunteer	RootOther	No	No	Yes	No	No	No	No	No	No	317 EAST 64 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011000	New York	40.76332189	-73.96121439	994994.2908	217377.8619	5	118	1044692	1014390009
205734	111960	2015-09-06T00:00:00.000	10	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	2 RIVERSIDE DRIVE	10023	New York	107	1	Manhattan	6	67	31	MN12	Upper West Side	1016300	New York	40.78061205	-73.98564087	988226.6981	223675.1948	6	159	1030982	1011840002
201486	338001	2015-09-04T00:00:00.000	13	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	NYC Parks Staff	None	No	No	No	No	No	No	No	No	No	231 BEACH 131 STREET	11694	Rockaway Park	414	4	Queens	32	23	15	QN10	Breezy Point-Belle Harbor-Rockaway Park-Broad Channel	4092800	New York	40.57619607	-73.85018599	1025867.674	149235.7974	32	928	4305836	4162650026
203326	340820	2015-09-04T00:00:00.000	10	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	35-056 79 STREET	11372	Jackson Heights	403	4	Queens	25	39	13	QN28	Jackson Heights	4028500	New York	40.74996589	-73.88713449	1015521.978	212529.6071	25	285	4029653	4012780032
179994	216037	2015-08-27T00:00:00.000	14	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	179 ECKFORD STREET	11222	Brooklyn	301	3	Brooklyn	33	50	26	BK76	Greenpoint	3057100	New York	40.72549844	-73.94980363	998163.1677	203599.1824	33	571	3066129	3026480012
208322	222858	2015-09-07T00:00:00.000	10	0	OnCurb	Dead							Volunteer		No	No	No	No	No	No	No	No	No	1691 DEKALB AVENUE	11237	Brooklyn	304	3	Brooklyn	37	53	18	BK77	Bushwick North	3044500	New York	40.70574154	-73.91784901	1007026.93	196407.8326	37	445	3073739	3032390045
178583	308594	2015-08-26T00:00:00.000	14	0	OnCurb	Alive	Good	Tilia americana	American linden	None	None	Damage	TreesCount Staff	Stones,RootOther,BranchLights	Yes	No	Yes	No	No	No	Yes	No	No	88-001 74 PLACE	11421	Woodhaven	409	4	Queens	30	38	12	QN53	Woodhaven	4000400	New York	40.68844787	-73.86658672	1021249.34	190124.733	30	4	4182764	4088950023
187232	218941	2015-08-29T00:00:00.000	17	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	131 FT GREENE PLACE	11217	Brooklyn	302	3	Brooklyn	35	57	25	BK68	Fort Greene	3003500	New York	40.68591967	-73.97626031	990833.9514	189176.3533	35	35	3059239	3021130009
179887	216215	2015-08-27T00:00:00.000	5	0	OnCurb	Alive	Good	Tilia americana	American linden	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	204 CALYER STREET	11222	Brooklyn	301	3	Brooklyn	33	50	26	BK76	Greenpoint	3057300	New York	40.72856769	-73.95177312	997616.6586	204717.0959	33	573	3065365	3025980015
200381	408850	2015-09-03T00:00:00.000	3	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	2086 RICHMOND AVENUE	10314	Staten Island	502	5	Staten Island	50	63	24	SI05	New Springville-Bloomfield-Travis	5029103	New York	40.59666002	-74.16220431	939204.1639	156697.4468	50	29103	5035472	5021020102
198290	313012	2015-09-02T00:00:00.000	7	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	140-040 31 DRIVE	11354	Flushing	407	4	Queens	20	40	16	QN22	Flushing	4088901	New York	40.76980427	-73.82714606	1032128.869	219784.4709	20	88901	4467432	4044140045
190087	301004	2015-08-30T00:00:00.000	8	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	Stones,WiresRope,BranchLights	Yes	No	No	Yes	No	No	Yes	No	No	25-010 BROADWAY	11106	Astoria	401	4	Queens	22	36	12	QN70	Astoria	4005300	New York	40.7631618	-73.92810436	1004166.395	217325.3305	22	53	4007156	4005800020
190421	106099	2015-08-30T00:00:00.000	14	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	8 COLUMBUS AVENUE	10023	New York	107	1	Manhattan	3	67	27	MN14	Lincoln Square	1014500	New York	40.77000454	-73.98485279	988445.6205	219810.5598	3	145	1076229	1011310031
181446	208032	2015-08-28T00:00:00.000	24	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	Damage	NYC Parks Staff	Stones	Yes	No	No	No	No	No	No	No	No	160 IRWIN STREET	11235	Brooklyn	315	3	Brooklyn	48	45	22	BK17	Sheepshead Bay-Gerritsen Beach-Manhattan Beach	3062000	New York	40.57887248	-73.94378432	999865.8503	150180.3034	48	620	3246492	3087510431
199062	107043	2015-09-03T00:00:00.000	4	0	OnCurb	Alive	Good	Malus	crab apple	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	1880 BROADWAY	10023	New York	107	1	Manhattan	3	75	27	MN14	Lincoln Square	1014500	New York	40.77038983	-73.98213047	989199.6459	219951.0743	3	145	1087510	1011147503
200398	408850	2015-09-03T00:00:00.000	3	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	2043 RICHMOND AVENUE	10314	Staten Island	502	5	Staten Island	50	63	24	SI05	New Springville-Bloomfield-Travis	5027301	New York	40.59784149	-74.16242863	939142.6676	157127.9994	50	27301	5113825	5020150042
179942	215925	2015-08-27T00:00:00.000	8	0	OnCurb	Alive	Good	Tilia americana	American linden	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	280 DRIGGS AVENUE	11222	Brooklyn	301	3	Brooklyn	33	50	26	BK76	Greenpoint	3057100	New York	40.72262725	-73.94879371	998443.7022	202553.2787	33	571	3066804	3026810041
189351	223210	2015-08-30T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	494 1 STREET	11215	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015500	New York	40.67099868	-73.97620526	990850.6954	183740.2097	39	155	3025188	3010760027
209058	415850	2015-09-08T00:00:00.000	6	0	OnCurb	Dead							TreesCount Staff		No	No	No	No	No	No	No	No	No	295 ROMA AVENUE	10306	Staten Island	503	5	Staten Island	50	64	24	SI25	Oakwood-Oakwood Beach	5012806	New York	40.55906117	-74.10603753	954785.6764	142975.3788	50	12806	5056700	5040740033
196020	506702	2015-09-01T00:00:00.000	2	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	2728 WEBB AVENUE	10468	Bronx	208	2	Bronx	14	81	33	BX28	Van Cortlandt Village	2026701	New York	40.86998754	-73.90162551	1011457.802	256252.899	14	26701	2015276	2032480111
205829	213861	2015-09-06T00:00:00.000	20	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	1119 EAST 54 STREET	11234	Brooklyn	318	3	Brooklyn	46	59	21	BK58	Flatlands	3072800	New York	40.63056031	-73.9241548	1005302.323	169015.6151	46	728	3215731	3077800041
208820	107238	2015-09-08T00:00:00.000	13	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	Harmful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	333 EAST 66 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011800	New York	40.76436461	-73.95955458	995453.9129	217757.9691	5	118	1044740	1014410017
178606	105607	2015-08-26T00:00:00.000	7	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	137 EAST 36 STREET	10016	New York	106	1	Manhattan	4	73	28	MN20	Murray Hill-Kips Bay	1008000	New York	40.74780138	-73.97857966	990185.1915	211721.5855				
200673	229928	2015-09-03T00:00:00.000	30	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	NoDamage	TreesCount Staff	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	1032 EAST 16 STREET	11230	Brooklyn	314	3	Brooklyn	44	48	17	BK43	Midwood	3053200	New York	40.6244214	-73.96036845	995251.5269	166772.4218	44	532	3180006	3067170023
186501	505606	2015-08-29T00:00:00.000	16	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	2438 HOFFMAN STREET	10458	Bronx	206	2	Bronx	15	78	34	BX06	Belmont	2038900	New York	40.85705393	-73.88745706	1015382.475	251545.4048	15	389	2011922	2030660034
197897	210476	2015-09-02T00:00:00.000	2	0	OnCurb	Alive	Good	Tilia americana	American linden	None	None	Damage	TreesCount Staff	WiresRope	No	No	No	Yes	No	No	No	No	No	810 AVENUE P	11223	Brooklyn	315	3	Brooklyn	44	45	22	BK25	Homecrest	3042000	New York	40.60961592	-73.96487682	994002.1888	161377.8636	44	420	3176223	3066400004
199051	107043	2015-09-03T00:00:00.000	4	0	OnCurb	Alive	Good	Malus	crab apple	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	1870 BROADWAY	10023	New York	107	1	Manhattan	3	75	27	MN14	Lincoln Square	1014500	New York	40.76996828	-73.98212294	989201.764	219797.4889	3	145	1087510	1011147503
200406	408850	2015-09-03T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	2024 RICHMOND AVENUE	10314	Staten Island	502	5	Staten Island	50	63	24	SI05	New Springville-Bloomfield-Travis	5027301	New York	40.59837239	-74.16253586	939113.2481	157321.4754	50	29103	5107349	5021000450
189459	219493	2015-08-30T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Helpful	Damage	Volunteer	WiresRope	No	No	No	Yes	No	No	No	No	No	71 WAVERLY AVENUE	11205	Brooklyn	302	3	Brooklyn	35	50	25	BK69	Clinton Hill	3019100	New York	40.69543462	-73.96835285	993025.7498	192643.622	35	191	3054365	3018890036
189460	219493	2015-08-30T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	77 WAVERLY AVENUE	11205	Brooklyn	302	3	Brooklyn	35	50	25	BK69	Clinton Hill	3019100	New York	40.69528272	-73.96832203	993034.3154	192588.2809	35	191	3054362	3018890033
189709	223525	2015-08-30T00:00:00.000	13	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	Helpful	NoDamage	Volunteer	BranchOther	No	No	No	No	No	No	No	No	Yes	209 LINCOLN PLACE	11217	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015900	New York	40.67530269	-73.9733763	991634.976	185308.512	39	159	3024466	3010590061
208761	107164	2015-09-08T00:00:00.000	14	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Harmful	NoDamage	Volunteer	RootOther	No	No	Yes	No	No	No	No	No	No	327 EAST 64 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011000	New York	40.76307992	-73.96064456	995152.1826	217289.7771	5	118	1044693	1014390014
190395	107488	2015-08-30T00:00:00.000	9	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	Harmful	NoDamage	Volunteer	BranchOther	No	No	No	No	No	No	No	No	Yes	203 EAST 72 STREET	10021	New York	108	1	Manhattan	4	76	28	MN31	Lenox Hill-Roosevelt Island	1012600	New York	40.76963905	-73.96012717	995294.4231	219679.5492	4	126	1085194	1014270001
187234	218941	2015-08-29T00:00:00.000	18	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	125 FT GREENE PLACE	11217	Brooklyn	302	3	Brooklyn	35	57	25	BK68	Fort Greene	3003500	New York	40.68606021	-73.97628864	990826.081	189227.5524	35	35	3059242	3021130012
205785	106342	2015-09-06T00:00:00.000	10	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	Harmful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	268 WEST 73 STREET	10023	New York	107	1	Manhattan	6	67	29	MN14	Lincoln Square	1015900	New York	40.78017187	-73.9833793	988853.059	223514.9333	6	159	1030532	1011640059
201410	102977	2015-09-04T00:00:00.000	3	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	NoDamage	NYC Parks Staff	None	No	No	No	No	No	No	No	No	No	212 FORSYTH STREET	10002	New York	103	1	Manhattan	1	65	26	MN27	Chinatown	1003601	New York	40.72311463	-73.9903307	986930.1807	202726.8479	1	3601	1005616	1004220046
208760	107164	2015-09-08T00:00:00.000	17	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	Harmful	NoDamage	Volunteer	RootOther	No	No	Yes	No	No	No	No	No	No	340 EAST 64 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011000	New York	40.76299829	-73.96045231	995205.4535	217260.0586	5	110	1044390	1014387501
208763	107164	2015-09-08T00:00:00.000	14	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Harmful	NoDamage	Volunteer	RootOther	No	No	Yes	No	No	No	No	No	No	327 EAST 64 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011000	New York	40.76313613	-73.96077693	995115.5042	217310.2396	5	118	1044693	1014390014
189626	223423	2015-08-30T00:00:00.000	11	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	75 7 AVENUE	11217	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015900	New York	40.67490334	-73.97505728	991168.7404	185162.8784	39	159	3024556	3010630007
190394	107488	2015-08-30T00:00:00.000	11	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	Harmful	Damage	Volunteer	BranchOther	No	No	No	No	No	No	No	No	Yes	203 EAST 72 STREET	10021	New York	108	1	Manhattan	4	76	28	MN31	Lenox Hill-Roosevelt Island	1012600	New York	40.76960162	-73.96003888	995318.8847	219665.9246	4	126	1085194	1014270001
200471	104861	2015-09-03T00:00:00.000	4	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	None	NoDamage	Volunteer	MetalGrates	No	Yes	No	No	No	No	No	No	No	115 WEST 46 STREET	10036	New York	105	1	Manhattan	4	75	27	MN17	Midtown-Midtown South	1011900	New York	40.75757044	-73.98285452	989000.0082	215280.5098	4	125	1083716	1009990029
